ggap,Ikir_coef,cm,K_o,I_app,Vm_0,Vm_1,Vm_2,Vm_3,Vm_4,Vm_5,Vm_6,Vm_7,Vm_8,Vm_9,Vm_10,Vm_11,Vm_12,Vm_13,Vm_14,Vm_15,Vm_16,Vm_17,Vm_18,Vm_19,Vm_20,Vm_21,Vm_22,Vm_23,Vm_24,Vm_25,Vm_26,Vm_27,Vm_28,Vm_29,Vm_30,Vm_31,Vm_32,Vm_33,Vm_34,Vm_35,Vm_36,Vm_37,Vm_38,Vm_39,Vm_40,Vm_41,Vm_42,Vm_43,Vm_44,Vm_45,Vm_46,Vm_47,Vm_48,Vm_49,Vm_50,Vm_51,Vm_52,Vm_53,Vm_54,Vm_55,Vm_56,Vm_57,Vm_58,Vm_59,Vm_60,Vm_61,Vm_62,Vm_63,Vm_64,Vm_65,Vm_66,Vm_67,Vm_68,Vm_69,Vm_70,Vm_71,Vm_72,Vm_73,Vm_74,Vm_75,Vm_76,Vm_77,Vm_78,Vm_79,Vm_80,Vm_81,Vm_82,Vm_83,Vm_84,Vm_85,Vm_86,Vm_87,Vm_88,Vm_89,Vm_90,Vm_91,Vm_92,Vm_93,Vm_94,Vm_95,Vm_96,Vm_97,Vm_98,Vm_99,Vm_100,Vm_101,Vm_102,Vm_103,Vm_104,Vm_105,Vm_106,Vm_107,Vm_108,Vm_109,Vm_110,Vm_111,Vm_112,Vm_113,Vm_114,Vm_115,Vm_116,Vm_117,Vm_118,Vm_119,Vm_120,Vm_121,Vm_122,Vm_123,Vm_124,Vm_125,Vm_126,Vm_127,Vm_128,Vm_129,Vm_130,Vm_131,Vm_132,Vm_133,Vm_134,Vm_135,Vm_136,Vm_137,Vm_138,Vm_139,Vm_140,Vm_141,Vm_142,Vm_143,Vm_144,Vm_145,Vm_146,Vm_147,Vm_148,Vm_149,Vm_150,Vm_151,Vm_152,Vm_153,Vm_154,Vm_155,Vm_156,Vm_157,Vm_158,Vm_159,Vm_160,Vm_161,Vm_162,Vm_163,Vm_164,Vm_165,Vm_166,Vm_167,Vm_168,Vm_169,Vm_170,Vm_171,Vm_172,Vm_173,Vm_174,Vm_175,Vm_176,Vm_177,Vm_178,Vm_179,Vm_180,Vm_181,Vm_182,Vm_183,Vm_184,Vm_185,Vm_186,Vm_187,Vm_188,Vm_189,Vm_190,Vm_191,Vm_192,Vm_193,Vm_194,Vm_195,Vm_196,Vm_197,Vm_198,Vm_199
17.7135,0.726861,7.58255,2.85171,94.211,40,-21.7022,-23.2365,-24.4463,-25.4458,-26.2719,-26.9546,-27.519,-27.9856,-28.3714,-28.6903,-28.9541,-29.1722,-29.3525,-29.5017,-29.625,-29.727,-29.8114,-29.8812,-29.9389,-29.9867,-30.0261,-30.0588,-30.0858,-30.1082,-30.1266,-30.1419,-30.1546,-30.165,-30.1737,-30.1808,-30.1867,-30.1916,-30.1957,-30.199,-30.2018,-30.2041,-30.206,-30.2076,-30.2089,-30.2099,-30.2108,-30.2115,-30.2122,-30.2127,-30.2131,-30.2134,-30.2137,-30.2139,-30.2141,-30.2143,-30.2144,-30.2145,-30.2146,-30.2147,-30.2148,-30.2148,-30.2149,-30.2149,-30.2149,-30.2149,-30.215,-30.215,-30.215,-30.215,-30.215,-30.215,-30.215,-30.215,-30.215,-30.215,-30.215,-30.215,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151,-30.2151
33.9747,0.78538,9.81373,5.50522,15.9085,-80,-21.6452,-22.9011,-24.103,-25.1672,-26.1109,-26.9488,-27.6939,-28.3574,-28.949,-29.4772,-29.9493,-30.3716,-30.7499,-31.0891,-31.3934,-31.6667,-31.9123,-32.1331,-32.3319,-32.5109,-32.6721,-32.8174,-32.9484,-33.0666,-33.1733,-33.2696,-33.3565,-33.4351,-33.5061,-33.5702,-33.6282,-33.6806,-33.728,-33.7708,-33.8096,-33.8447,-33.8764,-33.9051,-33.9311,-33.9546,-33.9759,-33.9952,-34.0126,-34.0284,-34.0427,-34.0556,-34.0673,-34.0779,-34.0875,-34.0962,-34.1041,-34.1112,-34.1177,-34.1235,-34.1288,-34.1336,-34.138,-34.1419,-34.1455,-34.1487,-34.1516,-34.1543,-34.1567,-34.1588,-34.1608,-34.1626,-34.1642,-34.1657,-34.167,-34.1682,-34.1693,-34.1703,-34.1712,-34.172,-34.1727,-34.1734,-34.174,-34.1745,-34.175,-34.1754,-34.1758,-34.1762,-34.1765,-34.1768,-34.1771,-34.1774,-34.1776,-34.1778,-34.178,-34.1781,-34.1783,-34.1784,-34.1786,-34.1787,-34.1788,-34.1789,-34.179,-34.1791,-34.1791,-34.1792,-34.1792,-34.1793,-34.1793,-34.1794,-34.1794,-34.1794,-34.1794,-34.1795,-34.1795,-34.1795,-34.1795,-34.1796,-34.1796,-34.1796,-34.1796,-34.1796,-34.1796,-34.1796,-34.1796,-34.1796,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797,-34.1797
13.6251,0.554473,9.06066,6.85073,91.2241,-80,-23.6462,-26.8066,-29.7305,-32.461,-35.0632,-37.5797,-40.0303,-42.4129,-44.7056,-46.8729,-48.8744,-50.6756,-52.255,-53.6072,-54.7412,-55.6759,-56.4356,-57.0465,-57.5333,-57.9187,-58.2222,-58.4602,-58.6463,-58.7915,-58.9045,-58.9924,-59.0606,-59.1135,-59.1546,-59.1864,-59.211,-59.2301,-59.2449,-59.2563,-59.2652,-59.272,-59.2773,-59.2814,-59.2846,-59.287,-59.2889,-59.2904,-59.2915,-59.2924,-59.2931,-59.2936,-59.294,-59.2943,-59.2946,-59.2948,-59.2949,-59.295,-59.2951,-59.2952,-59.2952,-59.2953,-59.2953,-59.2953,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954,-59.2954
19.4876,0.861807,7.44824,3.66914,77.434,40,-21.6634,-23.1978,-24.415,-25.433,-26.2849,-26.9981,-27.5952,-28.0954,-28.5145,-28.8657,-29.1601,-29.4069,-29.6139,-29.7874,-29.933,-30.0551,-30.1575,-30.2434,-30.3155,-30.3759,-30.4267,-30.4692,-30.505,-30.5349,-30.5601,-30.5812,-30.5989,-30.6137,-30.6262,-30.6367,-30.6454,-30.6528,-30.659,-30.6642,-30.6685,-30.6722,-30.6753,-30.6778,-30.68,-30.6818,-30.6833,-30.6846,-30.6857,-30.6866,-30.6873,-30.688,-30.6885,-30.6889,-30.6893,-30.6896,-30.6899,-30.6901,-30.6903,-30.6904,-30.6906,-30.6907,-30.6908,-30.6909,-30.6909,-30.691,-30.691,-30.6911,-30.6911,-30.6911,-30.6911,-30.6912,-30.6912,-30.6912,-30.6912,-30.6912,-30.6912,-30.6912,-30.6912,-30.6912,-30.6912,-30.6912,-30.6912,-30.6912,-30.6912,-30.6912,-30.6912,-30.6912,-30.6912,-30.6912,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913,-30.6913
18.7723,0.726672,9.21545,6.61639,-65.0763,-80,-24.4465,-28.4939,-32.4183,-36.2196,-39.9207,-43.501,-46.8981,-50.0245,-52.7973,-55.1672,-57.1281,-58.7092,-59.9594,-60.9338,-61.6852,-62.2604,-62.6982,-63.0301,-63.2809,-63.47,-63.6125,-63.7196,-63.8,-63.8605,-63.9058,-63.9398,-63.9653,-63.9844,-63.9988,-64.0095,-64.0176,-64.0236,-64.0281,-64.0315,-64.0341,-64.036,-64.0374,-64.0385,-64.0393,-64.0399,-64.0403,-64.0407,-64.0409,-64.0411,-64.0412,-64.0413,-64.0414,-64.0415,-64.0415,-64.0416,-64.0416,-64.0416,-64.0416,-64.0416,-64.0416,-64.0416,-64.0416,-64.0416,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417,-64.0417
20.6485,0.667415,6.42494,3.68517,-1.81652,40,-21.5859,-23.0946,-24.2802,-25.2758,-26.1121,-26.8148,-27.4054,-27.9019,-28.3194,-28.6705,-28.9658,-29.2142,-29.4231,-29.599,-29.7469,-29.8714,-29.9762,-30.0644,-30.1386,-30.201,-30.2536,-30.2978,-30.3351,-30.3664,-30.3928,-30.4151,-30.4338,-30.4495,-30.4627,-30.4739,-30.4833,-30.4912,-30.4978,-30.5034,-30.5082,-30.5121,-30.5155,-30.5183,-30.5207,-30.5227,-30.5243,-30.5257,-30.5269,-30.5279,-30.5288,-30.5295,-30.5301,-30.5306,-30.531,-30.5314,-30.5317,-30.5319,-30.5321,-30.5323,-30.5325,-30.5326,-30.5327,-30.5328,-30.5329,-30.5329,-30.533,-30.533,-30.5331,-30.5331,-30.5331,-30.5331,-30.5332,-30.5332,-30.5332,-30.5332,-30.5332,-30.5332,-30.5332,-30.5332,-30.5332,-30.5332,-30.5332,-30.5332,-30.5332,-30.5332,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333,-30.5333
6.20198,0.706519,14.6072,1.01523,86.9846,40,-22.7576,-24.7735,-26.2219,-27.2692,-28.0265,-28.5741,-28.9701,-29.2564,-29.4634,-29.6131,-29.7213,-29.7996,-29.8562,-29.8971,-29.9267,-29.9481,-29.9636,-29.9748,-29.9829,-29.9887,-29.993,-29.996,-29.9982,-29.9998,-30.001,-30.0018,-30.0024,-30.0029,-30.0032,-30.0034,-30.0036,-30.0037,-30.0038,-30.0039,-30.0039,-30.0039,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004,-30.004
20.569,0.653356,9.98385,2.50981,-53.4608,40,-21.5851,-23.0255,-24.1795,-25.1455,-25.9542,-26.6313,-27.1982,-27.6728,-28.0703,-28.4031,-28.6819,-28.9153,-29.1107,-29.2744,-29.4115,-29.5264,-29.6225,-29.7031,-29.7705,-29.827,-29.8743,-29.914,-29.9471,-29.9749,-29.9982,-30.0177,-30.0341,-30.0477,-30.0592,-30.0688,-30.0768,-30.0836,-30.0892,-30.0939,-30.0979,-30.1012,-30.104,-30.1063,-30.1082,-30.1099,-30.1112,-30.1124,-30.1133,-30.1141,-30.1148,-30.1154,-30.1159,-30.1162,-30.1166,-30.1169,-30.1171,-30.1173,-30.1174,-30.1176,-30.1177,-30.1178,-30.1179,-30.1179,-30.118,-30.118,-30.1181,-30.1181,-30.1181,-30.1182,-30.1182,-30.1182,-30.1182,-30.1182,-30.1182,-30.1182,-30.1182,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183,-30.1183
18.804,0.629574,12.2222,6.11775,72.3882,-80,-22.152,-23.8962,-25.4238,-26.7322,-27.8566,-28.8264,-29.6655,-30.3938,-31.0276,-31.5808,-32.0648,-32.4891,-32.862,-33.1902,-33.4796,-33.7353,-33.9614,-34.1616,-34.3392,-34.4967,-34.6367,-34.7612,-34.872,-34.9706,-35.0585,-35.1368,-35.2067,-35.269,-35.3247,-35.3744,-35.4188,-35.4585,-35.494,-35.5257,-35.554,-35.5794,-35.6021,-35.6224,-35.6405,-35.6568,-35.6713,-35.6844,-35.696,-35.7065,-35.7158,-35.7242,-35.7317,-35.7384,-35.7444,-35.7497,-35.7546,-35.7589,-35.7627,-35.7662,-35.7693,-35.7721,-35.7746,-35.7768,-35.7788,-35.7806,-35.7822,-35.7836,-35.7849,-35.7861,-35.7871,-35.788,-35.7888,-35.7896,-35.7902,-35.7908,-35.7914,-35.7918,-35.7923,-35.7927,-35.793,-35.7933,-35.7936,-35.7938,-35.794,-35.7942,-35.7944,-35.7946,-35.7947,-35.7949,-35.795,-35.7951,-35.7952,-35.7952,-35.7953,-35.7954,-35.7954,-35.7955,-35.7955,-35.7956,-35.7956,-35.7957,-35.7957,-35.7957,-35.7958,-35.7958,-35.7958,-35.7958,-35.7958,-35.7958,-35.7958,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959,-35.7959
7.88322,0.522404,14.6424,1.32144,-25.5065,40,-22.4868,-24.3799,-25.7874,-26.8429,-27.6345,-28.228,-28.6732,-29.007,-29.2574,-29.4451,-29.5859,-29.6915,-29.7707,-29.8301,-29.8746,-29.908,-29.9331,-29.9518,-29.9659,-29.9765,-29.9844,-29.9904,-29.9948,-29.9982,-30.0007,-30.0025,-30.004,-30.005,-30.0058,-30.0064,-30.0068,-30.0072,-30.0074,-30.0076,-30.0078,-30.0079,-30.0079,-30.008,-30.008,-30.0081,-30.0081,-30.0081,-30.0081,-30.0081,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082,-30.0082
